item_id	i_category	r_complement	r_substitute
3103	35	[9772, 4512, 1693, 6118, 10756, 6845]	[5980, 11333, 6199, 8445, 4960, 1693, 11353, 9704, 521, 6845, 11269, 5850, 6042]
3104	10	[2665, 3612, 5015, 3611, 2381, 2327, 3136, 7772, 5918, 2712, 5917, 5611, 2382, 2715, 5605, 5756, 4862, 10863, 4848, 2383, 3004]	[3136, 5756, 2665, 3612, 2383, 2712, 5917, 4862, 12080, 5604, 3611, 2381, 2382, 2327, 3004, 6195, 2715]
3105	4	[9732, 70, 109, 5600, 5296, 5306, 3666, 4298, 3672, 3930]	[201, 5539, 1310, 109, 115, 3673, 3672]
3106	33	[3893, 6445, 4311, 3823, 6775, 8956, 637, 4550, 10398, 8955, 8548, 5953, 10325, 3033, 5279, 8031, 3824, 654, 3066, 2092, 1772, 8240, 568, 6499, 5229, 9521, 5955]	[6445, 4311, 6775, 8956, 4550, 8955, 8548, 5953, 10325, 5279, 8031, 3824, 3066, 2092, 1772, 6499, 11039, 9521, 5955]
3107	10	[8436, 10056, 8803, 7560, 11360, 5182, 8491, 5272, 7651, 3903, 6402, 11547, 3994, 7804, 7759, 2442, 7622, 5963, 4838, 8481, 11089, 5860, 10942, 8981, 8608, 5181, 10279, 7652, 10512, 9077, 3154, 9992, 10997, 5087, 6903, 11875, 7145, 10996]	[4838, 10448, 8436, 10279, 7560, 11183, 1639, 10997, 5043, 5675, 7759, 820, 10996]
3108	2	[5130, 11738, 5198]	[]
3109	36	[4777, 7454, 10654, 10870, 10177, 543, 1566, 4186, 7044, 5166, 8627, 9336]	[4777, 7454, 6142, 2134, 10176, 8628, 4803, 7752, 11242, 7416, 8627, 3584, 7519, 9336]
3110	14	[2302]	[]
3111	10	[2302]	[3110]
3112	7	[2494, 6073, 5684, 75, 5926, 9944, 9306, 4283, 10069, 9596, 5943, 3300, 2448, 6317, 3294, 4955, 7127, 7407, 7768, 7260, 1356, 274, 7259, 568, 4284, 2471, 9474, 4290, 10568, 6122]	[5073, 5790, 2494, 1356, 5516, 9944, 5788, 7259, 2448, 1772, 6814, 10965, 3294, 3817, 5014, 5695, 8244]
3113	12	[7674, 6853, 11929, 6893, 6894, 7575, 8822]	[6853, 5858, 368, 9315, 6893, 9976]
3114	4	[5065, 4615, 1808, 5840, 5894, 8809, 6832]	[10007, 3811, 6005, 1808, 5840, 8809, 6832, 3936, 12083]
3115	24	[2541, 784, 1103, 1042, 1035, 1038, 2416]	[2416]
3116	10	[8000, 4500, 10204, 7043, 3358, 11307, 524, 11697, 9208, 4487, 9383, 5317, 1928, 8517, 4585, 9234, 9418, 6951, 12025, 9143, 6284, 7705]	[8517, 1872, 6517, 3528, 6284, 5317, 1928]
3117	6	[8000, 8354, 2421, 8667, 7183, 5287, 10428, 7189, 3126, 8472, 2475, 8327, 11615, 9383, 1928, 8517, 9234, 9144, 9095, 10273, 2449, 3359, 3125, 9143, 10309, 9751, 8001, 9444, 3118, 2215]	[8517, 1872, 9234, 8000, 1577, 3125, 8354, 2421, 9143, 3126, 6524, 8001, 2449, 3118, 9383, 8327, 1928]
3118	10	[3260, 8000, 8354, 2421, 1517, 3344, 3126, 1928, 8517, 7042, 3663, 10314, 3117, 9144, 2449, 5593, 3125, 9298, 8327]	[3260, 9142, 8000, 2421, 10428, 9290, 3126, 9208, 9255, 5359, 7042, 8067, 3663, 3117, 10086, 8159, 2449, 11667, 12035, 3125, 11158, 8327]
3120	18	[2353, 10437, 5630, 11298, 9122, 6997, 2707, 2698, 10450, 8883, 2702]	[2707, 7813]
3119	14	[6604, 2217, 2014, 2240, 2234, 2231, 9481, 2216, 11088, 2232, 2212, 6454]	[6604, 2217, 2240, 2231, 9481, 2216, 2212, 6719]
3121	34	[]	[]
3122	35	[4512, 4429, 6886, 9607, 6434, 4996, 5117, 5100, 1602]	[5980, 11333, 6199, 4429, 8445, 5100, 9704, 11269, 5850, 6042]
3123	27	[2812, 6617, 8061, 6399, 6614, 6484, 3164, 8421, 8922, 11001, 7613, 2139, 6240, 7948, 6463, 6808, 6474, 6246, 7536, 10517, 9360, 6489, 6462, 9071, 4387, 8353, 6471, 7609, 11067, 6486, 3276, 6772, 8872, 3439, 7636, 11616, 8898, 6809, 7317, 10433, 1716, 6477, 3018, 7617, 9615, 9262, 9625, 8020, 7610, 6475, 9273, 11312, 2813, 10067, 6466, 5666, 5856]	[2812, 6399, 8061, 10964, 11001, 7948, 6808, 3213, 7536, 10517, 5666, 971, 3276, 11616, 6809, 7317, 1716, 9262, 9273, 9534, 10067, 11285]
3126	10	[8000, 8354, 2421, 2475, 5258, 9383, 1928, 8517, 9234, 3117, 9144, 3261, 2449, 3125, 9143, 8001, 6284, 3118, 8327]	[8517, 8162, 3663, 10428, 8000, 3117, 8354, 2421, 3125, 9143, 2449, 3118, 8327]
3125	10	[2, 1872, 8000, 5926, 8354, 2421, 10428, 3126, 11406, 9383, 1928, 8517, 9097, 9234, 3117, 9144, 3261, 2449, 6330, 9143, 8001, 6284, 3118, 8327]	[8517, 8000, 3117, 8354, 2421, 3126, 5546, 5287, 8001, 2449, 3118, 8327]
3124	34	[7004, 6635, 9301, 4950, 9237, 8064, 8532]	[9237, 11357, 11435, 8533, 9301, 4950, 6224, 6049, 182, 8170, 8065, 2635]
3127	27	[2812, 1529, 6399, 2894, 11500, 11693, 8421, 9762, 1214, 7624, 2782, 11487, 7625, 11304, 6244, 3073, 3276, 2098, 625, 2713, 7219, 11866, 11486, 3129, 1998, 2813, 6233, 11504]	[2812, 6252, 2894, 8421, 2987, 9762, 1214, 11502, 2891, 4664, 11304, 3276, 625, 7219, 2432, 8527, 509, 1998, 2813, 5738, 11504]
3128	10	[530, 9207, 7475, 252, 4730, 2378, 9201, 11307, 634, 9200, 3435, 7451, 11256, 7419, 8384, 9197, 177, 4898, 7575, 7658]	[9577, 7451, 9267, 4901, 252, 6872, 11747]
3129	27	[6399, 1724, 4620, 2894, 2897, 2865, 516, 4394, 2191, 2987, 1865, 9762, 6960, 1214, 9634, 11487, 626, 4664, 10252, 283, 3326, 735, 2818, 3186, 2000, 625, 3127, 882, 3018, 9324, 3274, 3970, 5592, 1109, 3331, 1781, 11486, 3555, 3737, 3130, 1506, 3394, 1723, 1778, 2898, 2218, 8683, 2485, 11063, 2219, 6403, 1878]	[2436, 2443, 4620, 2894, 516, 4394, 2987, 9762, 6960, 9634, 7347, 626, 283, 3326, 735, 6909, 2818, 625, 887, 882, 3019, 3274, 3970, 2094, 7348, 3130, 1506, 509, 2218, 2485, 2219, 1878]
3130	27	[9580, 172, 9035, 1724, 4620, 1868, 2445, 11175, 11663, 4394, 5703, 1535, 5254, 5283, 6824, 2987, 6960, 5284, 9634, 9370, 1777, 11041, 4664, 283, 3607, 2096, 2818, 3186, 9489, 3170, 11032, 3276, 2098, 2000, 11504, 3019, 4917, 11206, 3018, 9681, 3970, 11249, 4840, 1109, 2050, 3433, 11416, 1331, 3129, 3394, 1723, 2813, 2218, 1722, 11063, 2219, 1878]	[172, 1724, 1168, 4394, 2987, 6960, 1321, 9634, 283, 735, 2154, 3186, 3624, 3170, 9489, 11557, 6823, 2773, 2094, 1109, 3331, 8546, 3737, 3555, 1331, 3394, 2218, 1878]
3131	27	[8105, 4296, 4620, 9241, 2865, 4394, 2987, 5283, 1867, 6960, 5284, 2121, 9370, 1777, 11123, 11485, 283, 9305, 735, 11238, 2818, 9489, 1919, 3170, 10838, 3019, 9303, 2094, 1109, 7436, 3130, 2482, 3129, 3394, 1778, 2898, 11148, 11063, 2219, 8636]	[4620, 2987, 6960, 5284, 9370, 9634, 1777, 4957, 283, 735, 2818, 10261, 9489, 3170, 4135, 11557, 3970, 5592, 1109, 7348, 9861, 3130, 2482, 3129, 1778, 893, 2218, 11148, 2219, 1878]
3132	17	[5981, 6442, 5923]	[3657, 3953]
3133	27	[5338, 10964, 3155, 2137, 3164, 9515, 3256, 2139, 8858, 10186, 3213, 5886, 10423, 2782, 10019, 10134, 9071, 7473, 4020, 10188, 9205, 9109, 2138, 2828, 8417, 4637, 10425, 9828, 10798, 10211, 8124, 8594, 2825, 5856]	[5338, 3155, 3164, 3256, 2139, 3212, 3213, 5886, 10423, 3134, 10252, 4020, 2138, 2828, 9874, 7317, 10425, 2432, 10211, 8594, 2825, 5856]
3134	26	[5122, 9110, 7728, 4210, 10964, 6640, 2137, 3164, 9515, 3256, 2139, 10445, 7464, 8858, 10186, 3213, 10350, 10517, 2121, 10134, 8801, 10521, 9071, 3133, 7942, 4387, 7473, 9835, 4020, 10188, 9205, 9109, 8744, 2138, 9767, 2713, 8418, 4637, 9836, 9341, 8125, 9072, 9828, 8737, 5856]	[8858, 8061, 3155, 9071, 3133, 3164, 4387, 8771, 11285, 3256, 11340, 2139, 9354, 8744, 2138, 5856]
3135	26	[9110, 5338, 2137, 9515, 8969, 4196, 11793, 7464, 9827, 10186, 5886, 2121, 10157, 10019, 10096, 10134, 3133, 10941, 9835, 9109, 2828, 11600, 10178, 10143, 2713, 10747, 9188, 9828, 3493, 10748, 10211, 8124, 2825, 5856]	[9110, 10158, 10157, 9828, 10134, 10096, 3493, 10748, 2137, 9341, 10211, 11793]
3136	9	[5756, 4848, 2665, 2383, 3612, 2712, 4862, 5305, 7680, 5608, 3104, 2381, 3611, 2382, 7398, 3004, 2715]	[5756, 4848, 2665, 5016, 3612, 2383, 2712, 4862, 7680, 3611, 2381, 3104, 2382, 3004, 2715]
3137	10	[10436, 3521, 3522, 8120, 8411, 11075, 3140, 3520, 8412, 9696, 3515, 7090, 8413, 5340, 6507]	[10436, 3521, 3522, 8120, 11075, 8411, 3140, 3520, 9696, 8412, 7090, 8413, 5340, 6507]
3138	34	[8218, 4954, 8084, 8831, 3572, 6350, 8123, 11357, 9340, 3337, 6997, 6037, 2078, 6857, 5916]	[8084, 8831, 3572, 9340, 5225, 2924, 9028]
3140	10	[10436, 3522, 3521, 8120, 8411, 11075, 3520, 8412, 9696, 3515, 7090, 8413, 5340, 6507]	[10436, 3522, 3521, 11075, 8411, 3520, 9696, 8412, 7090, 8413, 5340, 6507]
3139	10	[10436, 3521, 3522, 8120, 8411, 11075, 3140, 3520, 8412, 9696, 3515, 7090, 8413, 5340, 6507]	[10436, 3521, 3522, 8120, 11075, 8411, 3140, 3520, 9696, 8412, 8413, 5340, 6507]
3141	9	[2905, 2582, 4928]	[2905, 2582, 4928]
3142	10	[11660, 4221, 6624, 2097, 9501, 2310, 9092, 10642, 7144, 7004, 5912, 2309, 4673, 9051, 4565, 3781, 8664, 2312, 6016, 4224, 8665]	[8788, 2312, 4221, 9092, 10642, 10906]
3143	10	[2312, 7144, 8888, 4231, 10751, 4221, 4565, 8883, 6624, 11646, 6016, 4224, 3734, 7275, 9092, 10642, 6702, 10906]	[2312, 4221, 9167, 6016, 4224, 6015, 9092, 10642]
3144	34	[9945, 5684, 6074, 9238, 5926, 9944, 7240, 9942, 7239, 5943, 6498, 2901, 5881, 4955, 1888, 10485, 9676, 274, 10957, 6454, 6122]	[5684, 9238, 9944, 7240, 7239, 5943, 1753, 9943, 2901, 6110, 10326, 11799, 8724, 2156, 11579, 274, 10731, 72, 10957, 9116]
3146	37	[2546, 3418, 6223, 7707, 7193]	[2546]
3145	10	[2309, 7400, 10982, 381, 4490, 2579]	[2076, 7203, 11646, 5923, 8022, 700, 4870, 1453, 4490]
3148	37	[1098, 10443, 3418, 1947, 1042, 6223, 1091, 2546, 2403, 1269, 7129, 4328, 777, 2466, 4397, 3054, 1970, 1266, 7707, 3321, 7193, 4597, 3221, 2413, 1078]	[2546, 1098, 10443, 1269, 1421, 7129, 1091, 777, 7193, 3221]
3147	37	[3418, 1266, 1091, 3321, 4397]	[2403, 1269, 3418, 8050, 1947, 3221, 4597, 1091, 7707, 7193, 1078, 4397]
3150	34	[5486, 5926, 9118, 5823, 5689, 2230, 3469, 6110, 2675, 6204, 9998, 10768, 5961, 11615, 4695, 2228, 9607, 8144, 5860, 7971, 5502, 4973, 7125, 1864, 3617, 2795, 11139]	[1195, 9607, 10271, 5286, 2675, 7971, 6204, 9998, 9118, 5961, 5839, 4695]
3149	10	[5492, 10437, 10408, 9051, 4080, 9054, 9053, 6997, 9055, 7504, 10032]	[7502, 4080, 9749, 9055, 4128, 7512, 7504]
3152	26	[2000, 5746, 4714, 7493, 6526, 6824]	[10186, 2000, 2121, 5278, 8630, 10608, 7493, 4668, 10575, 4267, 8631, 3462, 6526, 8684, 10497, 8826]
3151	10	[10842, 9197, 11385, 9084, 3344, 7494, 9200]	[10842, 3435, 9197, 3324, 1201, 10011, 4730, 10126, 3344, 9200, 1496]
3153	1	[10446, 7651, 7112, 8569, 10056, 6402, 8747, 8507, 8648]	[5062, 10446, 7016, 6292]
3154	19	[11636, 11538, 5926, 2421, 2766, 10204, 6853, 2360, 7746, 3358, 10315, 524, 11547, 2922, 2475, 7633, 7622, 7802, 8517, 9144, 8233, 3747, 7419, 9604, 4643, 11425, 9676, 440, 8990, 5416, 3266, 10279, 3359, 6424, 5383, 4760, 8001, 6993, 4888, 11875, 9808]	[9230, 6853, 5416, 5858, 11636, 11538, 10315, 3747, 5152, 1805, 11981, 6993, 7633, 440, 2734]
3155	26	[7728, 10964, 3164, 3256, 9448, 2139, 6808, 8858, 10186, 3213, 10517, 10423, 10134, 9071, 3133, 4020, 9835, 10426, 10188, 9205, 2138, 9424, 7317, 10425, 8899, 11725, 2432, 8454, 9828, 1506, 5856]	[8858, 3213, 6772, 10423, 3134, 9071, 3133, 7317, 3164, 5856, 10188, 3256, 9448, 2139, 2138, 7346]
3157	10	[2318]	[6203, 4507, 2318, 11307, 3254, 4428, 6133, 11352, 9838, 11690, 1245, 11666, 1226, 7222, 3848, 7333, 2808, 8137]
3156	36	[7087, 8786]	[8786, 6297, 7087, 4803, 7081, 8223]
3158	10	[3412, 6133, 2318]	[3412, 6133, 6311, 4505]
3159	35	[314, 1542, 680, 315, 4472, 3165, 5222, 533]	[4239, 314, 2074, 686, 622, 1542, 680, 315, 3165, 5222, 533]
3161	10	[3529, 8323, 3875, 3422]	[8323, 3422]
3160	10	[3844, 5265, 10839, 2805, 6997, 7081, 9727, 9723, 4989]	[7802, 7144, 6849, 7804, 9054, 6310, 4051, 9723]
3162	9	[2312, 4565, 4221, 2309, 9167, 5038, 9092]	[2610, 4565, 4221, 9051, 9092, 6303]
3163	6	[3541, 7097, 6613, 9105, 70, 10975, 4627, 9104, 5296, 7260, 7333, 9006, 8676]	[7097, 7936, 3708, 9105, 4830, 10975, 4627, 5296, 7333, 6955, 4365, 11878, 8676, 9288]
3164	26	[7728, 10964, 3155, 3256, 6450, 9448, 2139, 10422, 8858, 10427, 10186, 3213, 3123, 10423, 10134, 10521, 9071, 3133, 4387, 10424, 9835, 4020, 10188, 9205, 9109, 8744, 10421, 2138, 9424, 10425, 10416, 10516, 5856]	[10964, 3155, 3256, 9448, 2139, 3213, 10423, 3134, 3133, 4020, 10188, 2138, 2828, 6772, 7317, 10425, 9828, 8737, 8594, 5856]
3165	35	[7907, 233, 6073, 622, 5693, 680, 6550, 7847, 4954, 3017, 2922, 9021, 4955, 10275, 5222, 2074, 4512, 3572, 8189, 5180, 9607, 1217, 2255, 3313, 9676, 4543, 2691, 1542, 5897, 10153, 1740, 8065, 1307]	[1740, 2074, 233, 3159, 8189, 686, 4237, 622, 680, 6550, 5222]
3168	34	[5867, 9539, 8973, 637, 8030, 5174, 4423, 6685, 5731]	[8973, 5174]
3167	35	[9539, 8973]	[8973, 5174, 8030]
3166	17	[7401, 11634, 6258, 3278, 8338, 362, 11988, 8836]	[3578, 6005, 8338, 362, 132, 10414]
3169	34	[3915, 3306, 831, 3578, 2922, 3760, 4554, 3078, 10275, 7399, 3173, 3171, 1437, 3313, 1514, 5890, 3992, 263, 3576]	[3578, 1514, 2903, 3992, 3171, 3759, 831, 1437, 263, 3576, 3078, 3173]
3170	27	[3374, 4620, 9241, 1868, 2897, 10430, 5703, 1535, 4394, 5283, 2987, 4382, 6960, 9370, 1777, 11487, 11485, 283, 9305, 11483, 5622, 11238, 2818, 3624, 9489, 9677, 1919, 11557, 11482, 9303, 5620, 10409, 9681, 9324, 2870, 1109, 1781, 7436, 3130, 2482, 1778, 2218, 11063, 1878]	[3374, 1868, 2897, 5703, 5283, 6960, 4382, 9370, 1777, 283, 9305, 5622, 3624, 9677, 9489, 11557, 9303, 9681, 1109, 7436, 2482, 11063]
3171	34	[3915, 335, 831, 3578, 3833, 3417, 4554, 3078, 7399, 3173, 6258, 3773, 3313, 3169, 1514, 3992, 3759, 263, 3576]	[3578, 1514, 3992, 3773, 3759, 831, 3169, 263, 3576, 3078, 3173]
3172	4	[2945, 3641, 2309, 4726, 3640, 3792]	[6005, 4726, 11641, 3641]
3173	7	[3915, 335, 831, 3306, 3578, 1190, 2854, 4554, 10275, 3078, 330, 3171, 1437, 3169, 3313, 2530, 11641, 1514, 3992, 6259, 263, 3576]	[1514, 3915, 3992, 3171, 335, 831, 1437, 3759, 3169, 3576, 263, 4554, 3078, 3578]
3174	10	[8016, 11003, 1588, 7412, 11595, 9201, 4827, 1885, 3358, 7985, 3062, 11160, 10744, 9218, 2686, 6310, 1391, 2338, 9221, 5416, 1610, 3177]	[2686, 7144, 1391, 1588]
3175	9	[5560, 7211, 10006, 6327, 3183, 3455, 4818, 9645, 9705, 10221, 5530, 5774, 407, 4544, 7530, 7529, 5773, 10109, 5905, 6255, 6299, 6889, 7528, 7521, 408]	[5560, 7211, 3183, 3455, 9054, 9365, 9705, 6093, 5712, 10872, 8761, 7530, 7067, 10915, 8981, 10109, 9807, 6889, 7336, 7365, 7528, 2883]
3176	18	[4925, 6003]	[9051, 8895, 4925, 8883]
3177	4	[9671, 7183, 5004, 11597, 5043, 7412, 9201, 8483, 4827, 1885, 11686, 11204, 7651, 11856, 3358, 10315, 6780, 6402, 543, 10962, 11160, 4547, 6652, 8481, 11256, 8478, 5491, 5037, 5911, 2007, 3044, 8486, 177, 5321, 7721, 11417, 8754]	[1885, 11160, 4547, 5911, 5657, 5043, 2007, 3044]
3178	7	[3876, 8580]	[6144, 5162, 3876, 8580]
3179	33	[10319, 9590, 3876, 8580]	[9454, 11594, 3876]
3180	36	[2584, 4643, 1656, 1828, 7946]	[3785, 5812, 1220, 4563, 11831, 5814, 2584, 864, 7226, 3924, 8394, 4643, 9700, 1828, 1656, 7946, 4562, 11830]
3181	34	[1997, 4958, 4394, 3821, 9477, 2675, 6037, 2418, 6401, 7244, 6350, 355, 10319, 654, 4331, 3486, 6349, 8533, 8531, 11435, 3224, 5225, 5227]	[3138, 9361, 7244, 3017, 6350, 6349, 8531, 11435, 5225, 6037, 9028, 5227]
3182	6	[3541, 11781, 10693, 9953, 1532, 6613, 10918, 70, 4205, 3475, 10694, 7442, 1443, 11782, 4167]	[3541, 4167, 4205, 9953, 1532, 9666, 3570, 9951, 6025, 7442, 8735, 11782, 11781]
3183	10	[5560, 10220, 7211, 6327, 7762, 2085, 2575, 3455, 4818, 11003, 11449, 9705, 3175, 10221, 5530, 5774, 407, 8810, 4544, 7530, 5773, 10109, 6255, 6299, 6889, 10219, 7528, 7521, 408]	[5492, 5560, 7211, 4818, 9705, 3175, 10221, 9055, 5774, 407, 4665, 10109, 6255, 4646, 6299, 6889, 10051, 7528, 7605, 7521, 408]
3184	10	[7802, 7502, 9747, 4102, 10408, 7818, 9053, 10450, 9055, 4925]	[9054, 9055]
3185	37	[2991]	[7707, 2991]
3186	27	[9580, 627, 10794, 6399, 2436, 8193, 2653, 2894, 11024, 8969, 2987, 5254, 6231, 6824, 10737, 1321, 5284, 9634, 9321, 11123, 4664, 3326, 3607, 735, 9635, 5337, 2096, 8124, 3073, 3423, 5098, 2098, 2000, 11294, 5603, 10595, 2094, 11249, 4840, 10189, 11416, 3130, 5309, 7055, 11148, 8518, 4904, 549, 8636, 9989]	[627, 6399, 2987, 2440, 279, 5284, 9634, 9321, 4664, 10252, 2096, 9635, 3073, 2098, 698, 3219, 10189, 3130, 5309, 7168]
3187	10	[]	[]
3188	21	[]	[]
3189	19	[7038, 1899, 11444, 6763, 4815, 428, 6670, 6377, 6742, 2018, 4758, 8822, 6607, 4211]	[428]
3190	35	[4441, 9536, 9537, 5114, 4749]	[4441, 9536, 9537]
3191	33	[11526, 3192, 7279, 3425, 6906, 5469, 641, 9431, 11007, 9876, 8661, 7710, 7227, 11757, 5467, 6599, 6678, 4505, 3193, 6662, 10862, 12001, 639, 11493, 6541]	[11526, 3419, 6667, 3192, 9875, 3425, 8395, 3199, 6906, 6664, 6503, 641, 9431, 11007, 11402, 9876, 8661, 7710, 9177, 7227, 11757, 5467, 6599, 6678, 3193, 6662, 10862, 12001, 639, 6541]
3192	7	[11526, 3191, 6667, 3425, 6906, 11082, 3199, 8289, 11527, 6503, 641, 9431, 11007, 9876, 6666, 8661, 7710, 9177, 7227, 6323, 11757, 5467, 6599, 6678, 3193, 10862, 12001, 639, 11493, 642, 9287, 6541]	[11526, 3191, 6667, 9875, 3425, 8395, 3199, 11082, 6906, 6664, 6503, 641, 9431, 6665, 11007, 11402, 9876, 6666, 8661, 7710, 9177, 11757, 6848, 6678, 3193, 6662, 12001, 639, 10862, 6541]
3193	7	[11526, 3191, 3192, 8956, 8461, 641, 9431, 6665, 3901, 11007, 9876, 643, 7710, 9177, 7227, 11757, 3628, 6599, 6678, 10862, 12001, 639, 11493, 642, 9287, 4811, 6541]	[11526, 3191, 3192, 9875, 8395, 3199, 6906, 8461, 6503, 641, 9431, 6665, 11007, 11402, 9876, 8661, 7710, 9177, 7227, 11757, 3628, 6599, 6678, 10862, 639, 12001, 11493, 9287, 6541]
3194	34	[5158, 7994, 4401, 9943, 4400, 1203, 7197, 6857, 925]	[10900, 8391, 5158, 7994, 3017, 4401, 5021, 5965, 4400, 2924, 1203, 3933, 6693, 7197, 9351, 855]
3196	34	[7994, 1203, 4400, 9351, 5822]	[10900, 7994, 10809, 1203, 4400, 9351]
3197	34	[10900, 7994, 855, 4401, 7197, 7742, 1203, 3933, 4400, 9351, 10720]	[10900, 7994, 6210, 9029, 4401, 4400, 1203, 3933, 1357, 7197, 5234, 7466, 9351]
3195	31	[11526, 3191, 3192, 9875, 3425, 8395, 6906, 11082, 1190, 9553, 9431, 11007, 6666, 9876, 643, 8661, 7710, 9177, 7227, 11757, 3628, 5467, 6599, 1109, 6678, 3193, 639, 10862, 12001, 11493, 642, 6541]	[11526, 3191, 3192, 9875, 3425, 8395, 11082, 3199, 6906, 9553, 6503, 641, 9431, 11007, 11402, 6666, 9876, 8661, 7710, 9177, 11757, 3628, 6848, 5467, 6599, 6678, 3193, 6662, 639, 10862, 12001, 642, 6541]
3198	12	[6467, 5767, 1373, 11712, 10706, 6669]	[6420]
3199	0	[11526, 3191, 3419, 3192, 3425, 8395, 11082, 6906, 9554, 9553, 11527, 8461, 641, 9431, 11007, 11402, 9876, 6666, 643, 8661, 7710, 9177, 7227, 11757, 3628, 6848, 5467, 6599, 6678, 3193, 10862, 639, 12001, 11493, 642, 9287, 6541]	[11526, 3191, 6667, 3192, 9875, 3425, 8395, 11082, 6906, 6503, 641, 9431, 11007, 11402, 9876, 6666, 8661, 7710, 9177, 7227, 11757, 6848, 5467, 6599, 6678, 3193, 6662, 12001, 639, 10862, 642, 9287]
3200	13	[10312, 4910, 4911, 872, 1751, 1693, 3999, 879, 7360, 5767, 9575, 4956, 577, 4955, 1131, 638, 1837]	[4213, 3432, 4910, 4911, 879, 5767, 4956, 577, 4955]
3201	33	[632, 3432, 872, 4911, 4514, 8009, 2847, 5767, 7410, 2624, 6888, 1373]	[660, 872, 6349, 662, 8009, 7410, 2624, 11708, 6888, 1373, 1991]
3202	10	[6311, 3963, 5022, 2982, 6312, 7898, 3604, 4348, 8067, 10086, 3320, 6310, 11071, 3025, 10771, 9166, 6570, 11158, 8276, 5613]	[11604, 8000, 7136, 11923, 6311, 6011, 5022, 2982, 11912, 3604, 9255, 5359, 8067, 6868, 3663, 3747, 10086, 3320, 2916, 6310, 11071, 3025, 9166, 11701, 11667, 6570, 11158, 5613]
3203	9	[9692, 9497, 3847, 192, 9496, 9520, 4984, 9732, 10977, 10385, 3921, 1245, 3848, 10976, 4989, 57, 9495, 4046, 3844, 10386, 1246, 5345, 2808]	[7982, 10909, 11739, 9497, 11808, 7698, 2801, 11497, 9496, 3921, 8032, 4051, 4989, 10017, 9495, 840, 4871, 9415, 8565, 733, 12057, 1246, 6871]
3204	10	[3893, 4745, 2986, 7454, 4802, 1120, 2958, 5039, 4800, 431, 3020, 3575]	[3456, 3893, 6579, 1159, 2986, 4802, 2772, 2958, 2736, 5039, 6575, 2007, 431, 3020, 3575]
3205	21	[111, 5492, 2353, 6311, 9122, 7818, 6997, 6799, 11595, 11373, 2610, 4102, 11035, 5275, 2690, 57, 14, 7000, 1795, 10356, 2100, 7828, 5600, 4559, 7011, 9571, 3719]	[2097, 7217, 7818, 10814, 67, 2610, 3710, 11035, 6291, 1739, 4843, 14, 7000, 11973, 10456, 2100, 5576, 3359, 4559, 9571, 3719, 81]
3206	12	[1892, 10270, 7907, 6604, 2435, 2217, 2014, 1987, 3416, 1377, 2240, 2234, 2504, 2216, 3964, 4955, 5238, 1155]	[2014, 1987, 3416, 1377, 2240, 2847, 3964, 3965]
3207	19	[]	[2342, 6872, 4350]
3208	7	[11526, 3191, 3192, 3425, 8395, 6906, 11082, 9554, 8461, 6503, 641, 9431, 11007, 11402, 9876, 5180, 9177, 7227, 11757, 5467, 6599, 6678, 3193, 12001, 10862, 639, 11493, 9287, 6541]	[11526, 3191, 3192, 9875, 3425, 8395, 11082, 3199, 6906, 6503, 641, 9431, 6665, 11007, 11402, 9876, 6666, 8661, 7710, 9177, 7227, 11757, 6848, 5467, 6599, 6678, 3193, 6662, 12001, 10862, 639, 9287, 6541]
3211	27	[9434, 2890, 8193, 2443, 2445, 11192, 7191, 11175, 9795, 2987, 6231, 7180, 9879, 1321, 5571, 626, 5337, 11106, 5570, 5023, 7177, 9797, 6625, 1123, 9878, 5603, 10722, 7640, 3970, 10858, 10861, 1319, 11148, 4904, 549, 8124, 8854]	[2890, 11192, 11135, 11175, 9795, 6356, 6231, 7180, 2557, 5337, 6622, 5023, 7177, 9797, 10722, 7640, 3970, 7368, 1319, 11148, 4904, 549]
3209	13	[7907, 233, 6073, 5684, 5847, 5926, 9337, 879, 1154, 577, 5751, 5689, 10270, 5930, 8766, 1523, 5922, 2922, 342, 4956, 4955, 6072, 6685, 9676, 274, 6077, 10269, 10541, 4760, 821, 10540]	[5759, 7907, 5847, 9314, 1523, 5762, 5922, 5767, 5765, 4955, 5751, 5764]
3210	27	[627, 2436, 10882, 8813, 2894, 2445, 10211, 11024, 2987, 5254, 6824, 9762, 1321, 5284, 11122, 7488, 9581, 11123, 4664, 10252, 3326, 8353, 735, 2096, 5337, 2818, 3186, 3073, 5098, 11206, 10722, 3274, 2094, 5775, 10858, 10979, 10749, 4840, 3555, 6032, 11416, 5309, 1319, 10643, 8191, 549, 8124]	[627, 2436, 7359, 11024, 2987, 2440, 1214, 6960, 9634, 1321, 9321, 4664, 10252, 3326, 283, 9635, 2096, 735, 2818, 3186, 3073, 2098, 3970, 3219, 5592, 7348, 3130, 5309, 893, 2219]
