item_id	i_category	r_complement	r_substitute
1675	21	[8903, 4152, 5800, 6088, 1577, 7670, 1956, 9073, 2056, 3709, 5552, 6828, 9075, 8326, 9032, 6564, 5306, 6733, 6252, 2030, 3917, 8740, 3168, 7803, 3510, 6413, 8193, 9074, 7621, 2045, 5102, 8745, 9216, 1574, 5350, 1910, 4680, 7786, 6031, 3708, 4288, 4640, 4331, 2531, 2822, 2824, 2864, 7574, 4791, 9771, 1237, 8650, 5968, 3102, 2049, 5624, 3805, 3858, 9765, 3719]	[]
1677	9	[3516, 1494, 5073, 2215, 3456, 1888, 1650, 3731, 2269, 4286, 2259, 1328, 1404, 1546, 2999, 8293, 1543, 1643, 3327, 1763, 5153, 5631, 1588, 5459, 1591, 2223, 2391, 1701, 1462, 8103, 579, 2384, 2425, 1463, 1946, 2426, 1667, 1865, 2385, 1672, 2022, 1024, 2169, 1443, 1534, 2323, 1350, 2272, 1553, 2292, 2424, 3278, 6345, 3636, 1535, 1590]	[]
1678	3	[1207, 1212, 1577, 1197, 1236]	[]
1679	4	[3202, 1866, 1888, 1558, 1650, 1543, 1643, 3327, 1763, 1588, 1591, 2391, 1701, 1846, 2384, 2291, 1667, 1722, 2385, 1672, 1024, 2169, 1590, 2272, 1752]	[]
1680	4	[250, 1416, 2753, 2602, 2539, 1520, 1341, 1872, 1890, 1415, 1440, 1183, 1263, 2868, 1694, 2007, 1849, 2905, 1385, 1584, 2600, 2800, 1422, 1874, 2610, 1205, 1581]	[2602, 1872, 2539, 1205, 1849, 2591, 1415, 1317, 2600]
1681	4	[2931, 3783, 2259, 3834, 787, 1799, 2303, 3784, 3765, 1436, 2022, 2518, 2193, 3130, 2447, 4658, 3455, 1685, 2313, 667]	[]
1682	4	[1483, 3866, 1888, 2273, 1646, 1579, 1454, 2391, 1323, 1703, 579, 2384, 1673, 1463, 1373, 4175, 2647, 2385, 4649, 1410, 1832, 2338, 1777, 4051, 1005]	[]
1683	27	[915, 4702, 2514, 3164, 1252, 460, 1699, 2227, 2411, 2195, 1354, 3179, 2978, 3068, 8977, 2010, 7243, 2303, 1666, 5017, 1411, 1340, 916, 2014, 529, 2518, 2112, 562, 2016, 2276, 1832, 4460, 2780, 2313, 2312, 1807]	[]
1684	5	[1856, 185, 5153, 9334, 487, 2667, 590, 963, 9697]	[]
1685	4	[3130, 1681, 1436, 1799, 2518, 10122]	[]
1686	9	[1115, 4778, 595, 3079, 25, 6344, 1750, 1521, 7992]	[]
1687	13	[]	[]
1688	7	[2593, 733, 3258, 758, 1692, 2148]	[]
1690	13	[3053, 1016, 1080, 1044, 1577, 2742, 205, 791, 5101, 3095, 3783, 5655, 923, 8711, 2401, 2213, 5649, 3102, 4863]	[]
1689	13	[7412, 7402, 2342, 2743, 3157]	[]
1691	4	[2834, 4508, 3304, 5800, 1582, 1577, 1956, 3890, 2056, 6147, 4376, 1203, 1345, 3716, 5185, 7497, 6733, 1179, 8396, 343, 2829, 2951, 3820, 3773, 1675, 1910, 2531, 2545, 3598, 4675, 2865, 2532, 1482, 3719, 5921]	[]
1692	7	[1753, 733, 1688, 1026, 3258, 2148, 1656, 4111]	[]
1693	5	[3202, 7762, 3864, 6464, 1629, 1866, 3456, 3630, 1888, 4037, 2722, 3605, 1856, 214, 1872, 4521, 2391, 1589, 4333, 579, 1702, 3133, 3143, 1946, 947, 8110, 2385, 3277, 1385, 3846, 3566, 1534, 1670, 1842, 1350, 128, 3278, 1535, 2627]	[]
1694	19	[250, 1514, 2753, 1697, 2602, 2539, 7517, 3630, 3073, 1930, 1062, 1294, 1341, 509, 1872, 928, 2591, 1440, 1890, 1415, 1263, 858, 2868, 1412, 8824, 947, 2007, 1849, 1409, 1385, 1584, 2415, 1422, 1874, 2610, 1581, 1205, 1317, 1325, 1306]	[]
1695	13	[]	[2827, 8862, 1689, 7412, 7402, 8136, 6409, 638, 2342, 2743, 3157, 8757]
1696	5	[6693, 4901, 4899, 976, 707, 708, 3755]	[]
1697	12	[250, 3148, 4387, 2250, 2539, 3754, 8908, 8844, 3774, 2273, 3201, 3963, 1872, 3722, 6430, 3183, 2591, 1890, 5585, 4803, 2868, 4339, 2258, 1496, 8824, 2007, 2872, 1385, 1584, 2151, 2346, 5863, 2610, 1581, 5673, 8484, 1317, 1409, 2150]	[]
1698	10	[]	[2110, 8939, 1860, 2245, 8408, 1841, 2252, 3554, 2780, 9860, 4808, 3994, 3189, 6532, 1970, 2302, 4690, 4807]
1699	27	[915, 8944, 3164, 7604, 881, 473, 460, 3379, 848, 575, 2978, 542, 1609, 6916, 8977, 2010, 2303, 594, 1411, 1340, 1966, 916, 529, 562, 7645, 1314, 8328, 4460, 6421, 955, 717]	[]
1700	1	[]	[3516, 1677, 3456, 1888, 1350, 2391, 2385, 2818, 2384]
1701	4	[3202, 1876, 1866, 3456, 1485, 1558, 1650, 1888, 3731, 4178, 1054, 1546, 2999, 4187, 1543, 1643, 3327, 1763, 1588, 1591, 2223, 2391, 2136, 2116, 1846, 2384, 1677, 2291, 3481, 5935, 4193, 1667, 3045, 1722, 1752, 2385, 1672, 1024, 2169, 1139, 3378, 1679, 1350, 1535, 1590]	[]
1703	4	[3824, 1483, 3866, 1888, 2259, 2665, 1579, 1454, 1323, 1673, 1463, 4468, 1373, 1403, 4854, 2426, 4175, 2385, 2302, 1455, 1410, 1682, 1832, 5758]	[]
1702	4	[1494, 7438, 5309, 10119, 6088, 1888, 2722, 2259, 1404, 5184, 1543, 5631, 1589, 2391, 1462, 1693, 2842, 3365, 5527, 3994, 1718, 2385, 4425, 4472, 2302, 3566, 1534, 1350, 2424, 3278, 1535, 2292, 1807]	[3566, 7090, 1693, 1534, 1483, 2426, 1842, 2292, 1589, 2424, 3278, 2722, 2259, 1024, 1535, 1404]
1704	14	[1133, 1601, 3738, 1080, 1079, 1630, 1140, 2152, 4892, 1129, 1632, 1575, 1054, 2797, 1138, 4057, 1111, 1125, 1172, 2178, 3739, 1097, 2294, 1732, 2509, 2299, 2116, 1105, 1127, 5722, 2421, 4909, 1568, 1117, 1064, 2022, 1962, 2112, 1503, 1344, 1261, 1443, 1126, 2747, 2314, 1662, 2457, 1139, 2547, 1576, 1504, 1057, 2301, 1017, 3470, 2272, 5064, 3740, 2716, 1269, 1941, 2336]	[]
1705	4	[7160, 1971, 5507, 7421, 2676, 9012, 5089, 1489, 4224, 4032, 7159]	[]
1707	4	[1706, 984, 5874, 3748, 4036]	[]
1706	13	[984, 5874, 5422, 3748, 4036]	[]
1708	4	[]	[]
1709	27	[4999, 2794, 8002]	[]
1710	1	[]	[]
1712	4	[3566, 1693, 1534, 1670, 1540, 2722, 1535]	[]
1711	4	[1410, 1463, 1832, 1579, 1703]	[]
1713	27	[2587, 1832, 4709, 6916, 6601, 2010, 1472, 1339, 3669, 2190, 4236, 4841, 4905]	[]
1714	16	[5896, 4853, 4740, 8944, 2522, 2224, 8637, 3779, 9334, 6478, 9668, 5825, 5895, 7886, 3155, 3390, 1479, 5620, 6770, 7157, 1348, 5763, 4808, 5228, 6332, 1664, 5621, 6699, 2323, 10226, 1796, 7613, 1071]	[]
1715	4	[6396, 1577, 3504, 4202, 2056, 3709, 4203, 3914, 5185, 1393, 5361, 4067, 2944, 1517, 1675, 2035, 4680, 3418, 4430, 3410, 2824, 1212, 3102, 3805, 2054, 4167, 1979, 4153, 2823]	[]
1716	19	[7162, 9627, 2741, 3590, 3552, 1582, 5227, 7827, 7030, 3699, 7335, 6924, 8269, 9790, 4176, 4577, 3894, 4766, 2388, 6920, 6071, 3272, 8396, 3284, 6922, 7467, 6925, 2262, 1242, 3700, 4770, 2125, 5855, 3757, 2285, 3882, 7163, 1885, 2086, 5827, 7345, 4738, 1627, 7470, 5828, 2762, 8034, 6923, 4516, 3692, 3282, 1740, 7145]	[]
1717	14	[3053, 2791, 6162, 4404, 3079, 1490, 2378, 9072, 1042, 6282, 4503, 8085, 8675]	[]
1719	21	[4985, 2019, 2192]	[]
1718	21	[3516, 2428, 1494, 1888, 3886, 7468, 3783, 2259, 1328, 1404, 1543, 1583, 5631, 2223, 1462, 2425, 3765, 1702, 2426, 1367, 1865, 2385, 2302, 3566, 1534, 1350, 2424, 3278, 1535, 2292]	[]
1720	9	[5898, 2770, 5415, 4222, 1773, 6657, 4316, 4372]	[]
1721	19	[1391, 2244, 647, 806, 703, 539, 903, 1093, 2066, 704, 649, 1272, 650, 1642, 5021, 648, 7650, 939, 3111, 7693, 19]	[]
1722	4	[1866, 1558, 1888, 1650, 1546, 3237, 1543, 1643, 3327, 1763, 1588, 1591, 1701, 3056, 1846, 1677, 1667, 2385, 3536, 3215, 1024, 2169, 1679, 1590]	[]
1723	12	[392, 2082, 2301, 8805, 1821, 236, 1773, 4789, 2325]	[]
1724	4	[2208, 3996, 3781, 2926, 5969, 2679, 3808, 1577, 5900, 1186, 3420, 1956, 4687, 1345, 5029, 3105, 6218, 1405, 2948, 1393, 4137, 5361, 2216, 1418, 3818, 3375, 3377, 343, 3168, 3597, 3510, 3650, 5065, 569, 2925, 3004, 6068, 2951, 923, 2943, 2956, 1517, 1233, 2638, 1675, 2148, 1800, 3888, 1910, 3476, 4287, 4005, 3681, 1253, 1145, 1211, 1480, 2824, 1249, 4791, 4232, 4088, 4060, 3102, 2836, 1979, 3817, 2057, 2823]	[]
1725	9	[563, 474, 515, 3227, 2381, 924, 880, 3084, 546, 1361, 697, 867, 3120, 1448, 3288, 946, 3040]	[]
1726	5	[6464, 1693, 1629, 2842, 1702, 1534, 1670, 1535, 3630, 1251, 1777, 1406, 1589, 2391, 2385, 2722, 3846, 579]	[]
1727	4	[1577, 3957, 5233, 1859, 7018, 4732, 7711, 6070, 343, 5147, 4384, 1675, 1800, 4472, 6563, 3708, 5234, 1744, 2806, 1828, 5351, 2344]	[]
1728	1	[1472, 176]	[]
1729	13	[1072, 4933, 1212, 1571, 2083, 2325]	[]
1730	14	[]	[]
1731	13	[10121, 1792, 1244, 1838, 1882]	[]
1733	9	[974, 1080, 1218, 2396, 4635, 8048, 8298, 9633, 7303, 5365, 5741, 8105, 1732, 8031, 4348, 10056, 8407, 1126, 7783, 5015, 8216, 4450, 2301, 2547, 8792, 4879, 8188]	[]
1732	9	[250, 2703, 7724, 4947, 3148, 1601, 8867, 1080, 2396, 4937, 8048, 1930, 2604, 7657, 9633, 1733, 4612, 1054, 2350, 1101, 6849, 1860, 3140, 7339, 2223, 4950, 3056, 4803, 9631, 7328, 8188, 8208, 1436, 8618, 4706, 4699, 3044, 2193, 2814, 1126, 5386, 7783, 5015, 1139, 970, 2547, 2381, 4450, 8407, 8216, 2301, 2245, 2813, 3191, 4879, 8609, 7745]	[]
1734	4	[]	[1996, 1893, 1987]
1735	12	[559, 958, 645, 807, 671, 7383, 22, 4037, 2832, 8675, 2345, 1293, 2117, 3464, 2387, 7353, 2326, 343, 3, 2882, 833, 545, 8905, 9619, 1884, 6942, 2287, 4372]	[]
1736	4	[]	[400, 2600]
1737	10	[]	[8944, 8549, 1996, 2147, 2978, 5326, 8408, 6262, 8977, 8328, 7462, 4242, 2303, 6479, 4905]
1738	0	[1862, 1212, 5185, 7140, 1861, 2410, 1964, 7305, 2102, 4222, 7492]	[]
1739	9	[1116, 1167, 1862, 1863, 5185, 1861, 7067, 2102, 6074, 1738, 7485, 7239, 7492]	[]
1740	19	[7162, 5766, 3552, 1582, 5227, 3699, 5777, 4176, 3894, 4766, 8385, 7750, 6071, 1065, 8396, 3284, 7714, 2262, 1242, 4770, 2125, 2510, 5855, 2771, 6692, 3882, 2843, 7163, 2086, 1885, 3017, 7460, 4738, 1716, 2762, 4621, 2416, 8790, 4516, 3282, 2557, 6153]	[]
1741	4	[1410, 1646, 1463, 1373, 1483, 1832, 1758, 2665, 1888, 4175, 1579, 4051, 1323]	[1646, 1682, 1483, 1832, 1758, 4051, 1703]
1742	13	[6162, 9700, 9958, 3079, 9601, 6409, 8859, 4482, 7402, 8166, 3157, 6005, 9475, 6839, 8961, 7707, 7330, 10261, 9319, 7412, 4194, 10226, 7589, 638]	[]
1743	9	[7789, 6552, 7038, 8846, 7045, 2217, 6916, 6601, 2010, 4841, 4328, 7262, 923, 2135, 6962, 7703, 7810, 7410, 4750]	[]
1744	21	[7018, 5234, 4364, 4384, 8791, 3957, 2078, 4732, 2558, 5351, 1800, 5282, 5233, 4472, 6563, 1052]	[]
1745	27	[2276, 9818, 8820, 5566, 2978, 3722, 6916, 6601, 8328, 2010, 9813, 916, 2200, 1747, 2303, 4841, 3507]	[]
1746	0	[]	[]
1748	9	[250, 4378, 6495, 1930, 199, 5686, 1078, 4803]	[]
1747	9	[250, 3147, 1745, 2251, 3148, 2935, 5566, 2150, 4333, 2200, 3754, 1581, 2209, 3507]	[]
1749	7	[250, 5465, 4363, 2474, 9298, 1930, 2481, 5754, 8140, 2831, 9795, 9631]	[]
1750	13	[751, 1115, 4778, 1624, 595, 2104, 3940, 1686, 5912, 1521, 3275, 7992]	[]
1751	4	[2443, 1369, 1889]	[]
1752	4	[1543, 3481, 1866, 1679, 1888, 1650, 1591, 1701, 8]	[]
1753	9	[9223, 4217, 931, 8214, 4152, 6088, 1577, 3969, 1186, 1956, 9073, 4574, 5931, 1345, 4376, 2832, 9075, 5129, 3716, 6360, 2264, 6733, 4860, 2944, 4602, 5429, 343, 5121, 5012, 4490, 3820, 2659, 5933, 4435, 1675, 2148, 2466, 4533, 3695, 1206, 6031, 4136, 4430, 4428, 4640, 4331, 1211, 3598, 4604, 6718, 4791, 4055, 4330, 3102, 1359, 1236, 3858, 4167, 5543, 2529, 8213]	[]
1755	7	[]	[1662, 1601, 2457, 2888, 2509, 2142, 1054]
1754	4	[1667, 1543, 1701, 1650]	[]
1756	9	[2301, 2761, 1732, 3630]	[]
1758	4	[]	[1646, 1682, 1832, 1741, 4051]
1757	4	[2208, 1207, 2823, 1577, 3347, 1186, 1956, 1345, 3339, 3571, 4529, 1234, 2160, 343, 3345, 2951, 1781, 923, 3346, 2045, 4169, 1675, 3439, 5455, 1459, 3340, 3341, 2050, 1145, 1211, 1224, 1212, 1780, 3102, 1197, 1198, 3342, 4930, 3817, 5858]	[]
1760	4	[1472, 3526, 176, 891]	[]
1759	4	[2208, 1577, 1345, 3429, 3344, 1234, 4529, 3168, 3345, 1781, 4169, 1757, 1459, 3341, 3343, 1211, 2824, 1780, 1197, 3342]	[]
1761	5	[7504, 1577, 9978, 9528, 1675, 1489, 6057]	[]
1763	4	[3202, 1876, 1866, 3456, 1558, 1650, 1888, 5101, 2636, 1546, 2999, 3237, 1543, 1643, 3327, 1588, 1591, 1701, 3056, 3214, 1846, 2116, 579, 1677, 2291, 3431, 3248, 1667, 1722, 2385, 1672, 3215, 3536, 1024, 2169, 1679, 1590]	[]
1762	12	[2222, 3562, 6253, 4860, 7376, 1833]	[]
1764	9	[1855, 1394, 7442]	[]
1765	12	[1116, 931, 4677, 5898, 4435, 4220, 4768, 4222, 343, 4663]	[]
1766	4	[]	[1312, 6148, 8983, 3384, 8925, 9127]
1767	4	[3096, 2926, 2679, 1154, 3415, 1491, 1577, 5900, 6109, 4229, 5314, 3420, 4687, 1486, 6414, 4252, 2028, 1155, 6828, 3724, 5029, 5870, 5361, 1246, 5584, 1152, 3818, 3917, 5315, 3168, 4581, 7803, 3726, 1342, 3450, 6059, 2333, 1768, 6413, 4449, 4289, 2943, 1769, 3005, 3727, 1675, 6468, 3729, 6395, 3951, 2025, 2050, 2969, 4610, 1480, 2824, 4232, 1427, 1547, 3006, 2734, 4167, 1979, 4647]	[]
1769	4	[3096, 3753, 1154, 3415, 2578, 1491, 1577, 5900, 6109, 8837, 4705, 4252, 2028, 1155, 1671, 3724, 4414, 1245, 3417, 3929, 1246, 1152, 4749, 1265, 3726, 3908, 1342, 3450, 1768, 6413, 3116, 4449, 2939, 3727, 1675, 5350, 4024, 2969, 6069, 2824, 4871, 4616, 2684, 1335, 1427, 3852, 1547, 6938, 4167, 1979, 7073, 1767, 3728, 7049, 3416]	[]
1768	4	[3096, 8015, 1154, 2679, 3415, 2578, 1491, 1577, 4229, 4252, 2028, 1155, 1671, 3724, 1245, 5361, 1246, 1152, 3725, 3917, 1265, 3416, 3726, 3450, 1342, 6413, 3116, 4449, 1769, 3727, 6468, 9216, 5350, 3729, 1853, 4670, 2969, 4610, 1480, 4871, 1335, 5067, 9771, 3852, 1547, 2734, 1767, 2892, 3728, 4647]	[]
1770	4	[4179, 4489, 5145, 5185, 1577, 3360, 1192, 3499, 6917, 1675, 3361, 1345, 1190, 3358, 2084]	[]
1771	4	[3037, 9223, 2659, 923, 2643, 4696, 2746, 1236, 1778, 3408]	[]
1772	21	[4387, 2271, 1243, 2602, 2539, 1515, 2879, 1930, 2761, 1062, 3834, 1341, 2003, 960, 1372, 1968, 3183, 991, 1873, 2911, 2266, 858, 2935, 1423, 889, 8340, 5632, 4532, 2811, 2007, 947, 1616, 2640, 1618, 1422, 1368, 1587, 2610, 1317]	[]
1773	12	[1072, 531, 7807, 640, 974, 8805, 4225, 22, 4981, 6357, 9342, 2082, 105, 4220, 236, 8137, 4789, 2442, 7353, 3, 5871, 5773, 1821, 5674, 8314, 1981, 1778, 2487, 4994, 1206, 6705, 7495, 2325, 4852, 515, 392, 57, 2840, 7759, 9793, 4372]	[]
1774	4	[8944, 1996, 1888, 2063, 1893, 2934, 1987]	[]
1775	4	[1705, 5185, 6143, 6144, 4222, 6142]	[]
1776	9	[1206, 1236, 1207, 343]	[]
1777	9	[250, 3202, 7762, 4947, 1470, 3148, 24, 9757, 4635, 5004, 1888, 735, 22, 8860, 696, 3832, 3338, 2632, 5153, 5631, 5459, 6702, 561, 2223, 2668, 2391, 4484, 4377, 9631, 579, 1954, 2900, 7328, 5760, 1793, 3045, 4454, 9654, 8498, 6951, 8632, 1049, 1350, 8792, 2993, 1535, 2292, 6608]	[]
1779	4	[1781, 1577, 1780, 1186, 1234, 1956, 488, 1198, 1757, 4529, 1345, 4743, 1459, 3341]	[]
1778	9	[1072, 145, 8271, 974, 3545, 2622, 2749, 1797, 10260, 3, 9911, 2135, 7795, 7862, 844, 8754, 1990, 8937, 9147]	[]
1780	4	[5143, 1577, 1345, 4777, 5569, 3344, 1393, 5361, 1234, 4529, 2160, 3345, 1781, 4169, 1675, 1757, 5007, 5455, 1459, 3340, 3341, 3449, 3343, 1211, 1212, 4232, 1197, 1198, 3342]	[]
1781	4	[2208, 2008, 4364, 2926, 3423, 1577, 1186, 1956, 4231, 1345, 3339, 4894, 3344, 5361, 4529, 1234, 2160, 3168, 3345, 923, 4711, 4169, 1675, 1757, 5007, 5455, 1459, 3340, 3341, 2891, 3343, 1211, 1145, 2824, 1212, 4232, 1780, 2163, 4088, 4140, 1198, 3342]	[]
1782	27	[6421, 915, 1699, 2010]	[]
1783	19	[7162, 9627, 2741, 3590, 1582, 3699, 7335, 2417, 1927, 8269, 4176, 7018, 4577, 4766, 2388, 6920, 6922, 7467, 4770, 2125, 5855, 3757, 4338, 2285, 7345, 952, 7470, 2762, 6923, 4516]	[]
1784	21	[3697, 2110, 3023, 1880, 1860, 1788, 2245, 2131, 2043, 1852, 2106, 1951, 3191, 2895, 1841]	[]
1785	4	[2931, 1879, 1957, 1860, 2131, 2106, 1974, 2503, 3784, 1824, 1815, 2110, 2144, 1880, 2245, 1852, 1923, 3191, 1841]	[]
1786	13	[]	[5434, 1623, 3079, 5912, 9072, 5525, 4718, 8851, 468, 1606, 66, 6871, 3399, 2979, 2977, 2307, 1978, 613, 8420, 7950, 10297, 3007, 4503, 2170]
1787	13	[]	[10102, 2869, 1605, 29, 3273, 7974, 2881, 1510, 30, 3259, 7885, 2994, 8731, 8859, 2362, 7671]
1788	21	[]	[1879]
1789	19	[474, 1870, 915, 924, 1437, 881, 7697, 1502, 1854, 954, 7456, 1609, 1834, 3084, 546, 2010, 2296, 1509, 1411, 1619, 1501, 1448, 7645, 515, 2381, 3060, 504, 1527, 3120, 3288, 2794]	[1854, 1870, 915, 2381, 1448, 924, 515, 1609, 546, 1619, 3822, 3072, 3120, 1509]
1790	4	[6161, 6160, 1964, 6163, 1413]	[]
1791	2	[3552, 1582, 1577, 5227, 3802, 1956, 3660, 1345, 2526, 1347, 1953, 2525, 3336, 4243, 4248, 2948, 2010, 2528, 6333, 3168, 3335, 343, 4246, 683, 3054, 2125, 1675, 6080, 1997, 5855, 2530, 641, 2036, 1031, 562, 2524, 2822, 4245, 4241, 3102, 2527, 4516, 3817, 8339]	[]
1792	4	[2862, 1882, 1731, 3512, 9589, 8891, 5523, 1836, 8061, 5134, 1244, 8176, 1838, 3928]	[]
1793	9	[7661, 7762, 4947, 9757, 8674, 5885, 6849, 5153, 561, 2223, 7891, 7196, 9631, 7328, 579, 6743, 7941, 5790, 8618, 8235, 9654, 8498, 8632, 5151, 5069, 8792, 1777, 9592, 5385, 5068]	[]
1794	13	[2232, 7491, 5760, 8011, 5649, 3235, 5281, 8633, 7229, 2223, 8792, 3137, 2993, 8775, 4377, 2249, 840]	[]
1795	1	[2678, 5056, 1601, 1074, 2565, 1938, 1129, 1632, 1054, 2037, 2142, 5722, 2408, 1064, 1126, 2747, 2507, 1563, 1139, 4002, 2547, 2355, 3906]	[]
1796	20	[4853, 4740, 8944, 9334, 1347, 6302, 5895, 684, 9710, 1421, 3155, 1479, 683, 4624, 1348, 5763, 641, 2036, 1714, 2323, 8481, 6314, 1071]	[]
1797	9	[2622, 1499, 145, 1990, 8271, 4477, 677, 974, 2217, 2135, 2749, 4846, 1778, 1206, 3545, 1035, 1379]	[]
1798	7	[]	[1657, 1466, 588, 2351, 6344, 1864, 2537, 6141, 871, 912, 4363, 500, 6535, 2474, 5754, 1749, 1641, 1922, 2831]
1800	21	[3650, 1859, 7018, 4364, 1744, 4791, 8791, 1727, 1405, 3957, 4732, 2558, 5351, 6070, 4472, 6563, 5233]	[]
1799	21	[]	[]
1801	12	[531, 8924, 5061, 1305, 4316]	[]
1802	5	[2350, 2415, 2547, 1860, 3140, 8408, 5153, 2396, 1888, 2301, 2245, 617, 6333, 2303, 2193, 8188, 1296]	[]
1803	0	[2639]	[2639]
1804	2	[2264, 2869, 2024, 1577, 2181, 1186, 1675, 1956, 6542, 3102, 2026, 3870, 1236, 3408, 4167, 3476, 343, 1572]	[]
1805	4	[1806, 6526, 1744, 5147, 4765, 1828, 5234, 2078, 1727, 4732, 5351, 4687, 1800, 5233, 4472, 6563, 2226]	[]
1806	4	[6526, 1744, 5147, 4765, 5234, 2078, 4732, 4060, 4687, 1800, 5233, 4472, 6563, 1805, 2226]	[]
1807	27	[3824, 2539, 3867, 2761, 1062, 4505, 2677, 5825, 2357, 2544, 3190, 3183, 4868, 1040, 991, 2303, 6135, 1311, 8340, 1141, 5632, 4532, 3228, 2007, 4086, 2530, 1837, 2112, 1046, 2640, 1422, 2610, 3261, 1163, 9943, 2409, 1036, 1317]	[]
1808	9	[]	[]
1809	9	[1718, 3045, 1462, 1350]	[]
1810	28	[]	[]
1811	4	[375, 6062, 3345, 2864, 3831, 1813, 1577, 3346, 3342, 1208, 1345, 4529, 5455, 3341]	[]
1812	4	[1577]	[]
1813	0	[2208, 375, 1211, 3345, 1577, 1393, 3346, 1675, 3342, 1979, 1345, 3341]	[]
1814	7	[250, 4665, 705, 2795, 1429, 390, 1352, 8266, 1959]	[]
1815	4	[2703, 2931, 1879, 3783, 1860, 1957, 3885, 2404, 1984, 2131, 2106, 2503, 1970, 3784, 3697, 2110, 1824, 1785, 2144, 2895, 1880, 2245, 1852, 1923, 3191, 1841, 2292]	[]
1816	4	[]	[4649, 3045, 5631, 4062]
1817	7	[2625, 3620, 3385]	[]
1818	4	[2443, 1889, 1751]	[]
1819	14	[237, 1014, 3391, 3085, 4635, 8347, 4189, 5022, 7097, 6430, 1872, 5655, 2201, 2136, 8303, 3791, 480, 8793, 5321, 10231, 6087, 282, 8954, 8458]	[]
1820	5	[1856, 34, 214, 76, 342, 1684, 3464, 590, 1088, 7870, 3846]	[]
1821	12	[1072, 531, 7807, 640, 8805, 4225, 22, 9950, 1773, 4981, 1733, 9342, 8860, 2082, 1023, 105, 4220, 4789, 2442, 1507, 7353, 4803, 8497, 3, 5871, 5509, 5790, 8314, 4996, 1981, 1778, 1206, 2325, 7495, 4852, 7356, 5050, 392, 5423, 9881, 2162, 4372]	[]
1823	12	[6197, 922, 4220, 1778, 9820, 2325, 9793, 8221]	[]
1822	4	[4331, 2382, 4114, 1577, 3686, 2472, 6150, 6311, 3570, 2810, 3826, 2701, 4144, 4033]	[]
1824	9	[2011, 3886, 2931, 1879, 2043, 1860, 1957, 3885, 1984, 2131, 2106, 1732, 1974, 2503, 2110, 1815, 1785, 2144, 3994, 2895, 3023, 1880, 2245, 1852, 1923, 3191, 1841]	[]
1825	16	[9688, 5178, 8865, 8481, 6584]	[]
1827	4	[3096, 8495, 1768, 1577, 3729, 1152, 4252, 2969, 3450]	[]
1826	4	[]	[]
1828	4	[1727, 8791, 1577, 3957, 5233, 1806, 4296, 5546, 4732, 4384, 2078, 1675, 1800, 4472, 6563, 1805, 2050, 2226, 5234, 1744, 5351, 1236, 2344]	[]
1829	0	[2814, 3338, 1872, 4730, 947, 2972, 1205, 2813, 2818, 381, 1385, 3101, 579]	[]
1830	4	[4453, 6332, 7576, 4702, 2514, 6916, 7243, 1699, 1796, 2303]	[]
1831	4	[1940, 2345]	[]
1832	27	[4116, 8944, 1483, 1646, 1996, 3179, 2978, 1741, 3722, 2010, 1579, 2303, 1703, 4096, 4328, 1673, 7260, 1463, 1373, 4854, 1411, 1966, 2252, 916, 4425, 2302, 5605, 2276, 1410, 1682, 8328, 4460, 717]	[]
1833	12	[5345, 6165, 8635, 8147, 2222, 6253, 7552, 910, 3169, 9793, 7376]	[]
1834	13	[802, 915, 924, 881, 661, 1502, 1854, 1609, 546, 2296, 2188, 3084, 4952, 1097, 1509, 4377, 594, 1619, 697, 2437, 7769, 1448, 1789, 3040, 515, 2381, 3131, 1527, 867, 3120, 3288, 2794]	[]
1835	21	[]	[]
1836	21	[5701, 1882, 1731, 7172, 7399, 1792, 4999, 1244, 1838, 3775, 3928]	[]
1837	1	[2703, 2396, 1807, 1586, 2761, 1062, 2677, 2623, 1617, 1872, 928, 1040, 3270, 8340, 1141, 1962, 3044, 1046, 1443, 3261, 1251, 1163, 1036, 2409, 1048, 1581, 1058]	[]
1838	4	[5701, 1882, 1731, 3512, 10232, 6492, 7329, 1792, 4454, 1244, 5831, 3928]	[]
1839	4	[2058, 3662, 4262, 3658, 1887, 1345, 3115, 4716]	[]
1840	13	[]	[]
1841	27	[2703, 4116, 2514, 2931, 1879, 2043, 1699, 4690, 2255, 1860, 2404, 8408, 1984, 4329, 2010, 2131, 2106, 2303, 6532, 2503, 1970, 3697, 2110, 1815, 1411, 2144, 4808, 2895, 2302, 2276, 1880, 1832, 2245, 3554, 1852, 2313, 3191, 1923]	[]
1842	4	[3566, 1693, 1998, 1629, 2842, 1702, 1534, 1670, 1406, 1589, 2391, 1726, 3278, 2722, 1535, 4263, 579]	[]
1844	4	[4971, 1647, 1494, 5631, 2426, 1350, 2292, 2043, 1865, 2424, 3278, 1404, 1718, 2259, 1462, 2302, 1328]	[4971, 1702, 3608, 216, 5631, 4974, 2292, 2269, 3278, 10142, 1647, 4178, 2302, 1404]
1843	17	[2052, 2000, 2396, 2227, 2411, 2414, 2255, 2657, 2350, 2017, 2195, 3772, 3140, 2090, 2303, 2386, 2983, 2491, 1658, 2243, 2441, 2858, 2338, 2313, 2317, 2312]	[2303]
1845	24	[5562, 3066, 3629, 4402]	[]
